时间,短期预测功率,短期预测湿度,原短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速,短期预测风速
2018/9/24 7:45,12.99,83,5.9,40,26.3,1000,11.44,5.77,4.4593750000000005
2018/9/24 8:00,13.3,83,6.0,42,26.3,1000,15.24,6.33,4.559375
2018/9/24 8:15,13.56,82,6.1,44,26.3,1000,15.66,6.12,4.659375
2018/9/24 8:30,13.82,82,6.2,47,26.3,1000,18.84,6.59,4.759375
2018/9/24 8:45,14.08,82,6.2,49,26.3,1000,13.99,6.17,4.759375
2018/9/24 9:00,14.34,81,6.3,51,26.3,1000,16.78,6.75,4.859375
2018/9/24 9:15,14.59,81,6.3,53,26.3,1000,17.46,6.64,4.859375
2018/9/24 9:30,14.84,80,6.3,55,26.4,1000,17.74,6.43,4.859375
2018/9/24 9:45,15.09,80,6.4,57,26.4,1000,20.75,7.21,4.9593750000000005
2018/9/24 10:00,15.32,80,6.5,58,26.4,1000,22.94,7.11,5.059375
2018/9/24 10:15,15.54,80,6.5,59,26.5,1000,21.3,7.0,5.059375
2018/9/24 10:30,15.75,79,6.7,60,26.5,1000,17.66,6.8,5.259375
2018/9/24 10:45,15.97,78,6.8,62,26.5,1000,19.56,7.01,5.359375
2018/9/24 11:00,16.21,78,6.9,62,26.6,1000,18.92,6.76,5.4593750000000005
2018/9/24 11:15,16.49,78,7.0,62,26.7,1000,21.18,7.12,5.559375
2018/9/24 11:30,16.78,78,7.2,62,26.7,1000,19.93,6.88,5.759375
2018/9/24 11:45,17.06,77,7.4,62,26.8,999,18.05,6.61,5.9593750000000005
2018/9/24 12:00,17.36,77,7.5,61,26.9,999,16.33,6.59,6.059375
2018/9/24 12:15,17.69,77,7.8,61,26.9,999,16.79,6.76,6.359375
2018/9/24 12:30,18.02,77,8.0,60,27.0,998,13.13,6.05,6.559375
2018/9/24 12:45,18.35,77,8.2,59,27.1,998,15.96,6.41,6.7593749999999995
2018/9/24 13:00,18.72,77,8.4,59,27.1,998,20.19,6.74,6.9593750000000005
2018/9/24 13:15,19.13,78,8.7,58,27.2,998,20.17,6.97,7.2593749999999995
2018/9/24 13:30,19.54,78,9.0,57,27.3,998,21.22,6.87,7.559375
2018/9/24 13:45,19.96,78,9.3,57,27.3,997,21.74,6.96,7.859375000000001
2018/9/24 14:00,20.48,78,9.6,56,27.3,997,19.4,6.59,8.159375
2018/9/24 14:15,21.11,78,9.9,56,27.3,997,19.69,6.88,8.459375000000001
2018/9/24 14:30,21.75,79,10.2,57,27.3,997,18.43,6.57,8.759374999999999
2018/9/24 14:45,22.39,79,10.5,56,27.2,997,14.02,6.18,9.059375
2018/9/24 15:00,22.87,79,10.7,56,27.2,997,19.67,6.6,9.259374999999999
2018/9/24 15:15,23.19,79,11.0,56,27.2,997,19.68,6.92,9.559375
2018/9/24 15:30,23.52,79,11.1,56,27.1,997,15.59,6.19,9.659375
2018/9/24 15:45,23.84,79,11.4,56,27.1,997,15.43,6.32,9.959375000000001
2018/9/24 16:00,24.18,79,11.5,56,27.1,997,19.67,6.81,10.059375
2018/9/24 16:15,24.53,78,11.6,55,27.1,997,24.63,7.4,10.159375
2018/9/24 16:30,24.87,78,11.8,55,27.1,997,21.32,6.77,10.359375
2018/9/24 16:45,25.22,78,11.8,55,27.0,997,16.57,6.3,10.359375
2018/9/24 17:00,25.35,77,11.8,54,27.1,997,18.67,6.73,10.359375
2018/9/24 17:15,25.27,76,11.8,54,27.1,998,19.3,6.8,10.359375
2018/9/24 17:30,25.18,76,11.8,53,27.1,998,14.64,6.15,10.359375
2018/9/24 17:45,25.09,75,11.7,52,27.2,998,14.98,5.95,10.259374999999999
2018/9/24 18:00,25.05,74,11.7,51,27.3,998,15.26,6.06,10.259374999999999
2018/9/24 18:15,25.05,73,11.6,50,27.3,998,13.4,5.78,10.159375
2018/9/24 18:30,25.04,72,11.5,49,27.3,998,14.75,6.15,10.059375
2018/9/24 18:45,25.03,72,11.4,47,27.4,998,12.55,5.9,9.959375000000001
2018/9/24 19:00,25.11,71,11.4,46,27.5,998,19.5,6.82,9.959375000000001
2018/9/24 19:15,25.28,70,11.3,45,27.5,998,20.58,6.88,9.859375
2018/9/24 19:30,25.45,70,11.4,44,27.5,999,26.87,7.61,9.959375000000001
2018/9/24 19:45,25.61,69,11.5,43,27.6,999,28.23,7.81,10.059375
2018/9/24 20:00,25.95,68,11.5,43,27.6,999,23.12,7.11,10.059375
2018/9/24 20:15,26.46,68,11.7,43,27.6,999,23.26,7.04,10.259374999999999
2018/9/24 20:30,26.97,68,11.9,42,27.5,999,24.88,7.7,10.459375000000001
2018/9/24 20:45,27.48,68,12.1,42,27.5,999,18.64,6.66,10.659375
2018/9/24 21:00,27.96,68,12.2,42,27.5,999,16.96,6.54,10.759374999999999
2018/9/24 21:15,28.39,68,12.5,42,27.4,999,19.14,6.64,11.059375
2018/9/24 21:30,28.83,68,12.7,43,27.3,999,18.99,6.65,11.259374999999999
2018/9/24 21:45,29.26,68,12.9,43,27.3,999,27.98,7.78,11.459375000000001
2018/9/24 22:00,29.6,68,13.2,44,27.2,999,31.12,8.14,11.759374999999999
2018/9/24 22:15,29.83,69,13.3,44,27.1,999,19.54,6.71,11.859375
2018/9/24 22:30,30.05,70,13.5,44,27.1,999,22.4,7.24,12.059375
2018/9/24 22:45,30.28,70,13.7,44,27.0,999,24.04,7.27,12.259374999999999
2018/9/24 23:00,30.27,70,13.8,44,26.9,999,26.26,7.61,12.359375
2018/9/24 23:15,30.02,71,13.7,44,26.8,999,28.71,7.79,12.259374999999999
2018/9/24 23:30,29.78,72,13.7,44,26.7,998,28.84,7.98,12.259374999999999
2018/9/24 23:45,29.53,72,13.8,44,26.7,998,26.24,7.52,12.359375
2018/9/25 0:00,29.65,76,12.9,39,26.1,998,24.83,7.31,10.188645833333334
2018/9/25 0:15,29.64,76,12.9,38,26.1,998,26.91,7.76,10.188645833333334
2018/9/25 0:30,29.63,75,12.9,36,26.1,998,27.85,7.75,10.188645833333334
2018/9/25 0:45,29.63,74,12.9,35,26.0,998,28.76,7.78,10.188645833333334
2018/9/25 1:00,29.54,74,12.9,34,26.0,998,26.34,7.57,10.188645833333334
2018/9/25 1:15,29.37,74,12.8,33,26.0,998,26.79,7.52,10.088645833333334
2018/9/25 1:30,29.2,74,12.8,33,25.9,998,23.06,7.19,10.088645833333334
2018/9/25 1:45,29.03,73,12.8,32,25.9,997,18.96,6.64,10.088645833333334
2018/9/25 2:00,28.75,73,12.7,31,25.9,997,24.8,7.4,9.988645833333333
2018/9/25 2:15,28.35,73,12.7,31,25.9,997,23.78,7.2,9.988645833333333
2018/9/25 2:30,27.95,73,12.6,31,25.9,997,25.17,7.43,9.888645833333333
2018/9/25 2:45,27.55,73,12.5,31,25.8,997,16.31,6.33,9.788645833333334
2018/9/25 3:00,27.15,73,12.4,30,25.8,997,17.5,6.43,9.688645833333334
2018/9/25 3:15,26.74,73,12.3,31,25.8,997,15.83,6.22,9.588645833333334
2018/9/25 3:30,26.34,72,12.1,31,25.7,997,22.36,7.05,9.388645833333333
2018/9/25 3:45,25.93,72,12.0,31,25.7,997,18.67,6.41,9.288645833333334
2018/9/25 4:00,25.48,72,11.9,31,25.7,997,22.7,6.93,9.188645833333334
2018/9/25 4:15,24.99,72,11.7,31,25.7,997,14.84,6.08,8.988645833333333
2018/9/25 4:30,24.51,72,11.6,31,25.7,997,11.46,5.54,8.888645833333333
2018/9/25 4:45,24.02,72,11.4,31,25.6,997,17.2,6.19,8.688645833333334
2018/9/25 5:00,23.53,72,11.4,31,25.6,997,21.35,6.88,8.688645833333334
2018/9/25 5:15,23.05,72,11.3,31,25.6,997,18.36,6.48,8.588645833333334
2018/9/25 5:30,22.56,72,11.1,30,25.5,997,20.63,6.79,8.388645833333333
2018/9/25 5:45,22.08,71,11.0,30,25.5,997,22.95,6.99,8.288645833333334
2018/9/25 6:00,21.58,71,10.9,30,25.5,997,21.67,6.97,8.188645833333334
2018/9/25 6:15,21.08,71,10.9,29,25.5,998,20.89,6.73,8.188645833333334
2018/9/25 6:30,20.57,71,10.8,29,25.5,998,21.05,7.06,8.088645833333334
2018/9/25 6:45,20.06,71,10.7,28,25.4,998,23.86,7.33,7.988645833333333
2018/9/25 7:00,0.0,71,10.7,28,25.4,998,19.09,6.72,7.988645833333333
2018/9/25 7:15,0.0,71,10.7,28,25.5,998,23.84,7.25,7.988645833333333
2018/9/25 7:30,0.0,70,10.7,29,25.5,998,19.08,6.59,7.988645833333333
2018/9/25 7:45,0.0,70,10.8,29,25.5,998,-0.14,6.95,8.088645833333334
2018/9/25 8:00,0.0,70,10.8,29,25.5,998,0.0,1.87,8.088645833333334
2018/9/25 8:15,0.0,70,10.8,29,25.5,998,0.0,1.87,8.088645833333334
2018/9/25 8:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 8:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 9:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 9:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 9:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 9:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 10:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 10:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 10:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 10:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 11:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 11:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 11:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 11:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 12:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 12:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 12:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 12:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 13:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 13:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 13:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 13:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 14:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 14:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 14:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 14:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 15:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 15:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 15:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 15:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 16:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 16:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 16:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 16:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 17:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 17:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 17:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 17:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 18:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 18:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 18:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 18:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 19:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 19:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 19:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 19:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 20:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 20:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 20:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 20:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 21:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 21:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 21:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 21:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 22:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 22:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 22:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 22:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 23:00,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 23:15,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 23:30,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/25 23:45,0.0,70,10.8,29,25.5,998,0.0,0.0,8.088645833333334
2018/9/26 0:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 0:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 0:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 0:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 1:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 1:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 1:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 1:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 2:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 2:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 2:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 2:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 3:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 3:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 3:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 3:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 4:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 4:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 4:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 4:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 5:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 5:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 5:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 5:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 6:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 6:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 6:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 6:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 7:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 7:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 7:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 7:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 8:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 8:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 8:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 8:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 9:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 9:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 9:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 9:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 10:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 10:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 10:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 10:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 11:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 11:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 11:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 11:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 12:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 12:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 12:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 12:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 13:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 13:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 13:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 13:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 14:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 14:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 14:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 14:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 15:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 15:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 15:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 15:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 16:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 16:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 16:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 16:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 17:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 17:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 17:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 17:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 18:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 18:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 18:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 18:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 19:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 19:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 19:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 19:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 20:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 20:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 20:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 20:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 21:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 21:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 21:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 21:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 22:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 22:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 22:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 22:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 23:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 23:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 23:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/26 23:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.9896875000000023
2018/9/27 0:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 0:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 0:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 0:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 1:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 1:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 1:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 1:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 2:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 2:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 2:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 2:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 3:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 3:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 3:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 3:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 4:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 4:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 4:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 4:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 5:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 5:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 5:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 5:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 6:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 6:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 6:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 6:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 7:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 7:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 7:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 7:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 8:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 8:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 8:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 8:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 9:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 9:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 9:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 9:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 10:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 10:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 10:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 10:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 11:00,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 11:15,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 11:30,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
2018/9/27 11:45,0.0,70,10.8,29,25.5,998,0.0,0.0,1.7763568394002505e-15
