实际功率,原系统预测功率,超短期预测功率
18.700000762939453,13.75,6.080990791320801
17.440000534057617,13.89,6.470613956451416
18.030000686645508,14.12,17.656091690063477
20.06999969482422,14.44,17.904186248779297
21.3700008392334,14.77,18.059946060180664
15.860000610351562,15.09,18.561992645263672
17.40999984741211,15.49,19.18630599975586
16.940000534057617,15.98,19.53053092956543
22.720001220703125,16.47,19.83673095703125
22.660001754760742,16.96,20.256851196289062
22.720001220703125,17.42,20.82840347290039
23.80000114440918,17.85,21.05977439880371
26.56999969482422,18.29,21.301116943359375
26.239999771118164,18.72,21.42437744140625
28.950000762939453,19.01,21.781217575073242
26.579999923706055,19.15,22.169963836669922
29.18000030517578,19.29,22.083635330200195
25.59000015258789,19.43,22.15129852294922
25.96000099182129,19.47,24.5473690032959
23.950002670288086,19.42,24.38698387145996
25.84000015258789,19.36,24.10331916809082
27.010000228881836,19.31,23.937856674194336
28.979999542236328,19.24,23.90399932861328
29.520000457763672,19.15,23.677352905273438
22.549999237060547,19.06,23.624393463134766
23.240001678466797,18.97,23.504898071289062
22.6200008392334,18.82,23.46938133239746
21.90999984741211,18.6,23.19993782043457
19.8799991607666,18.39,23.188032150268555
21.559999465942383,18.18,22.778493881225586
20.079999923706055,18.07,22.645795822143555
15.940000534057617,18.08,22.71807098388672
17.729999542236328,18.08,22.326133728027344
16.959999084472656,18.09,22.031497955322266
20.790000915527344,20.58,18.35875701904297
20.059999465942383,20.58,18.45936393737793
26.540000915527344,20.57,18.441884994506836
23.80999755859375,20.57,18.591228485107422
25.030000686645508,20.55,18.80340003967285
23.229999542236328,20.53,18.838579177856445
21.25,20.5,19.007951736450195
25.18000030517578,20.48,19.172639846801758
17.8700008392334,20.44,19.338651657104492
21.920000076293945,20.37,19.345352172851562
22.290000915527344,20.31,19.480369567871094
22.850000381469727,20.25,19.405197143554688
22.459999084472656,20.14,19.532852172851562
31.899999618530273,19.98,19.730819702148438
25.1299991607666,19.82,19.48663330078125
